indicatorId,geoUnit,year,value,qualifier,magnitude
26637,UNICEF: Economic Community of West African States (ECOWAS),2011,42792.64453125,UIS_EST,
26637,UNICEF: Economic Community of West African States (ECOWAS),2012,60238.4296875,UIS_EST,
26637,UNICEF: Economic Community of West African States (ECOWAS),2013,67313.046875,UIS_EST,
26637,UNICEF: Economic Community of West African States (ECOWAS),2014,74964.6640625,UIS_EST,
26637,UNICEF: Economic Community of West African States (ECOWAS),2015,83924.2890625,UIS_EST,
26637,UNICEF: Economic Community of West African States (ECOWAS),2016,77243.5703125,UIS_EST,
26637,UNICEF: Economic Community of West African States (ECOWAS),2017,76763.859375,UIS_EST,
26637,UNICEF: Economic Community of West African States (ECOWAS),2018,77026.34375,UIS_EST,
26637,UNICEF: Economic Community of West African States (ECOWAS),2019,76149.828125,UIS_EST,
26637,UNICEF: Economic Community of West African States (ECOWAS),2020,77848.3125,UIS_EST,
26637,UNICEF: Economic Community of West African States (ECOWAS),2021,78940.796875,UIS_EST,
26637,UNICEF: Economic Community of West African States (ECOWAS),2022,80646,UIS_EST,
26637,UNICEF: Economic Community of West African States (ECOWAS),2023,90234,UIS_EST,
26637,UNICEF: Europe and Central Asia,2000,989024.8125,,
26637,UNICEF: Europe and Central Asia,2001,1036452.0625,,
26637,UNICEF: Europe and Central Asia,2002,1084964.375,,
26637,UNICEF: Europe and Central Asia,2003,1206836.125,,
26637,UNICEF: Europe and Central Asia,2004,1234530.75,,
26637,UNICEF: Europe and Central Asia,2005,1305105.25,,
26637,UNICEF: Europe and Central Asia,2006,1349032.375,,
26637,UNICEF: Europe and Central Asia,2007,1407921.625,,
26637,UNICEF: Europe and Central Asia,2008,1509155.75,,
26637,UNICEF: Europe and Central Asia,2009,1568761,,
26637,UNICEF: Europe and Central Asia,2010,1680531.875,,
26637,UNICEF: Europe and Central Asia,2011,1802673.5,,
26637,UNICEF: Europe and Central Asia,2012,1841655.75,,
26637,UNICEF: Europe and Central Asia,2013,1879541.875,,
26637,UNICEF: Europe and Central Asia,2014,1968321.375,,
26637,UNICEF: Europe and Central Asia,2015,2070731.25,,
26637,UNICEF: Europe and Central Asia,2016,2175012.75,,
26637,UNICEF: Europe and Central Asia,2017,2282653,,
26637,UNICEF: Europe and Central Asia,2018,2403856.75,,
26637,UNICEF: Europe and Central Asia,2019,2535422.25,,
26637,UNICEF: Europe and Central Asia,2020,2941701.5,,
26637,UNICEF: Europe and Central Asia,2021,2994378.75,,
26637,UNICEF: Europe and Central Asia,2022,3245275.5,,
26637,UNICEF: Europe and Central Asia,2023,3389810.75,,
26637,UNICEF: Europe and Central Asia Programme Countries,2000,100622.5,UIS_EST,
26637,UNICEF: Europe and Central Asia Programme Countries,2001,92525,,
26637,UNICEF: Europe and Central Asia Programme Countries,2002,99927.5,,
26637,UNICEF: Europe and Central Asia Programme Countries,2003,96280,,
26637,UNICEF: Europe and Central Asia Programme Countries,2004,105372.5,,
26637,UNICEF: Europe and Central Asia Programme Countries,2005,125135.4296875,,
26637,UNICEF: Europe and Central Asia Programme Countries,2006,133600.859375,,
26637,UNICEF: Europe and Central Asia Programme Countries,2007,142904.28125,,
26637,UNICEF: Europe and Central Asia Programme Countries,2008,157669.71875,,
26637,UNICEF: Europe and Central Asia Programme Countries,2009,150886.140625,,
26637,UNICEF: Europe and Central Asia Programme Countries,2010,158474.578125,,
26637,UNICEF: Europe and Central Asia Programme Countries,2011,163999,,
26637,UNICEF: Europe and Central Asia Programme Countries,2012,177509,,
26637,UNICEF: Europe and Central Asia Programme Countries,2013,206821.671875,,
26637,UNICEF: Europe and Central Asia Programme Countries,2014,219794.328125,,
26637,UNICEF: Europe and Central Asia Programme Countries,2015,245275.59375,,
26637,UNICEF: Europe and Central Asia Programme Countries,2016,269268.375,,
26637,UNICEF: Europe and Central Asia Programme Countries,2017,300949.125,,
26637,UNICEF: Europe and Central Asia Programme Countries,2018,322081.40625,,
26637,UNICEF: Europe and Central Asia Programme Countries,2019,376693,,
26637,UNICEF: Europe and Central Asia Programme Countries,2020,456031,,
26637,UNICEF: Europe and Central Asia Programme Countries,2021,530963.25,,
26637,UNICEF: Europe and Central Asia Programme Countries,2022,573008.5,,
26637,UNICEF: Europe and Central Asia Programme Countries,2023,561175.75,UIS_EST,
26637,UNICEF: Gulf Area,2000,61634,,
26637,UNICEF: Gulf Area,2001,66245.3359375,UIS_EST,
26637,UNICEF: Gulf Area,2002,70884.6640625,UIS_EST,
26637,UNICEF: Gulf Area,2003,75484,,
26637,UNICEF: Gulf Area,2004,65558,,
26637,UNICEF: Gulf Area,2005,67299,,
26637,UNICEF: Gulf Area,2006,68584,,
26637,UNICEF: Gulf Area,2007,73880.875,,
26637,UNICEF: Gulf Area,2008,76157.75,,
26637,UNICEF: Gulf Area,2009,83650.625,,
26637,UNICEF: Gulf Area,2010,91781.5,,
26637,UNICEF: Gulf Area,2011,101148.375,,
26637,UNICEF: Gulf Area,2012,119813.25,,
26637,UNICEF: Gulf Area,2013,161590.453125,,
26637,UNICEF: Gulf Area,2014,197634.671875,,
26637,UNICEF: Gulf Area,2015,224027,,
26637,UNICEF: Gulf Area,2016,255113.328125,,
26637,UNICEF: Gulf Area,2017,278636.65625,,
26637,UNICEF: Gulf Area,2018,299474,,
26637,UNICEF: Gulf Area,2019,305152,,
26637,UNICEF: Gulf Area,2020,306923,,
26637,UNICEF: Gulf Area,2021,301222,,
26637,UNICEF: Gulf Area,2022,321440,,
26637,UNICEF: Gulf Area,2023,359135,UIS_EST,
26637,UNICEF: Latin America and Caribbean,2000,61453,UIS_EST,
26637,UNICEF: Latin America and Caribbean,2001,70296.1640625,UIS_EST,
26637,UNICEF: Latin America and Caribbean,2002,77759.5,UIS_EST,
26637,UNICEF: Latin America and Caribbean,2003,90053.4296875,UIS_EST,
26637,UNICEF: Latin America and Caribbean,2004,91298.7109375,UIS_EST,
26637,UNICEF: Latin America and Caribbean,2005,98618.9765625,UIS_EST,
26637,UNICEF: Latin America and Caribbean,2006,110504.2421875,UIS_EST,
26637,UNICEF: Latin America and Caribbean,2007,133651,UIS_EST,
26637,UNICEF: Latin America and Caribbean,2008,150543.265625,UIS_EST,
26637,UNICEF: Latin America and Caribbean,2009,156389.796875,UIS_EST,
26637,UNICEF: Latin America and Caribbean,2010,163030.625,UIS_EST,
26637,UNICEF: Latin America and Caribbean,2011,159564.59375,UIS_EST,
26637,UNICEF: Latin America and Caribbean,2012,162871.5625,UIS_EST,
26637,UNICEF: Latin America and Caribbean,2013,162418.53125,UIS_EST,
26637,UNICEF: Latin America and Caribbean,2014,165047.421875,UIS_EST,
26637,UNICEF: Latin America and Caribbean,2015,172460.96875,,
26637,UNICEF: Latin America and Caribbean,2016,182877.015625,,
26637,UNICEF: Latin America and Caribbean,2017,210515.546875,,
26637,UNICEF: Latin America and Caribbean,2018,214942.3125,,
26637,UNICEF: Latin America and Caribbean,2019,253218.578125,,
26637,UNICEF: Latin America and Caribbean,2020,272383.84375,,
26637,UNICEF: Latin America and Caribbean,2021,284141.65625,,
26637,UNICEF: Latin America and Caribbean,2022,357583,,
26637,UNICEF: Latin America and Caribbean,2023,319476,,
26637,UNICEF: Middle East and North Africa,2002,156947.328125,UIS_EST,
26637,UNICEF: Middle East and North Africa,2003,158573.75,,
26637,UNICEF: Middle East and North Africa,2004,160075,,
26637,UNICEF: Middle East and North Africa,2005,161264.5,,
26637,UNICEF: Middle East and North Africa,2006,170580,,
26637,UNICEF: Middle East and North Africa,2007,184438.375,,
26637,UNICEF: Middle East and North Africa,2008,200447.578125,UIS_EST,
26637,UNICEF: Middle East and North Africa,2009,218171.296875,UIS_EST,
26637,UNICEF: Middle East and North Africa,2010,237585,,
26637,UNICEF: Middle East and North Africa,2011,249696.375,,
26637,UNICEF: Middle East and North Africa,2012,265559.25,,
26637,UNICEF: Middle East and North Africa,2013,318495.96875,,
26637,UNICEF: Middle East and North Africa,2014,367502.65625,,
26637,UNICEF: Middle East and North Africa,2015,408245.15625,,
26637,UNICEF: Middle East and North Africa,2016,452293.65625,,
26637,UNICEF: Middle East and North Africa,2017,470745.65625,,
26637,UNICEF: Middle East and North Africa,2018,494556.65625,,
26637,UNICEF: Middle East and North Africa,2019,497725.34375,UIS_EST,
26637,UNICEF: Middle East and North Africa,2020,500884,,
26637,UNICEF: Middle East and North Africa,2021,526209,UIS_EST,
26637,UNICEF: Middle East and North Africa,2022,566524.5,,
26637,UNICEF: Middle East and North Africa,2023,613477,UIS_EST,
26637,UNICEF: Middle East and North Africa Programme Countries,2002,154055.328125,UIS_EST,
26637,UNICEF: Middle East and North Africa Programme Countries,2003,155681.75,,
26637,UNICEF: Middle East and North Africa Programme Countries,2004,157183,,
26637,UNICEF: Middle East and North Africa Programme Countries,2005,158372.5,,
26637,UNICEF: Middle East and North Africa Programme Countries,2006,167688,,
26637,UNICEF: Middle East and North Africa Programme Countries,2007,181546.375,,
26637,UNICEF: Middle East and North Africa Programme Countries,2008,197555.578125,UIS_EST,
26637,UNICEF: Middle East and North Africa Programme Countries,2009,215279.296875,UIS_EST,
26637,UNICEF: Middle East and North Africa Programme Countries,2010,234693,,
26637,UNICEF: Middle East and North Africa Programme Countries,2011,245750.375,,
26637,UNICEF: Middle East and North Africa Programme Countries,2012,261053.25,,
26637,UNICEF: Middle East and North Africa Programme Countries,2013,308189.96875,,
26637,UNICEF: Middle East and North Africa Programme Countries,2014,357031.65625,,
26637,UNICEF: Middle East and North Africa Programme Countries,2015,397306.5,,
26637,UNICEF: Middle East and North Africa Programme Countries,2016,440887.34375,,
26637,UNICEF: Middle East and North Africa Programme Countries,2017,458871.65625,,
26637,UNICEF: Middle East and North Africa Programme Countries,2018,482215,,
26637,UNICEF: Middle East and North Africa Programme Countries,2019,484916,UIS_EST,
26637,UNICEF: Middle East and North Africa Programme Countries,2020,487607,,
26637,UNICEF: Middle East and North Africa Programme Countries,2021,512391,UIS_EST,
26637,UNICEF: Middle East and North Africa Programme Countries,2022,553343.5,UIS_EST,
26637,UNICEF: Middle East and North Africa Programme Countries,2023,599880,UIS_EST,
26637,UNICEF: North America,2000,511619,UIS_EST,
26637,UNICEF: North America,2001,571793.5,UIS_EST,
26637,UNICEF: North America,2002,632568,UIS_EST,
26637,UNICEF: North America,2003,636819.5,UIS_EST,
26637,UNICEF: North America,2004,637510,UIS_EST,
26637,UNICEF: North America,2005,659284,,
26637,UNICEF: North America,2006,653239,UIS_EST,
26637,UNICEF: North America,2007,697477.5,UIS_EST,
26637,UNICEF: North America,2008,717953,UIS_EST,
26637,UNICEF: North America,2009,756171,UIS_EST,
26637,UNICEF: North America,2010,797826.5,UIS_EST,
26637,UNICEF: North America,2011,843464,UIS_EST,
26637,UNICEF: North America,2012,888652.5,UIS_EST,
26637,UNICEF: North America,2013,935671,,
26637,UNICEF: North America,2014,1006658,,
26637,UNICEF: North America,2015,1078854,,
26637,UNICEF: North America,2016,1160895,,
26637,UNICEF: North America,2017,1194876.625,,
26637,UNICEF: North America,2018,1211862,,
26637,UNICEF: North America,2019,1256020.75,,
26637,UNICEF: North America,2020,1280632.125,,
26637,UNICEF: North America,2021,1145834,,
26637,UNICEF: North America,2022,1210413,,
26637,UNICEF: North America,2023,1346104.125,,
26637,UNICEF: South Asia,2000,8261,,
26637,UNICEF: South Asia,2001,9064,,
26637,UNICEF: South Asia,2002,9418,,
26637,UNICEF: South Asia,2003,9042,,
26637,UNICEF: South Asia,2004,9180,,
26637,UNICEF: South Asia,2005,12976,,
26637,UNICEF: South Asia,2006,14232,,
26637,UNICEF: South Asia,2007,16993.400390625,UIS_EST,
26637,UNICEF: South Asia,2008,20718.5859375,UIS_EST,
26637,UNICEF: South Asia,2009,24603.771484375,UIS_EST,
26637,UNICEF: South Asia,2010,28008.1875,UIS_EST,
26637,UNICEF: South Asia,2011,31412.603515625,,
26637,UNICEF: South Asia,2012,32523.62109375,,
26637,UNICEF: South Asia,2013,39415.63671875,,
26637,UNICEF: South Asia,2014,44431.65234375,,
26637,UNICEF: South Asia,2015,47893.671875,,
26637,UNICEF: South Asia,2016,51314.6875,,
26637,UNICEF: South Asia,2017,53664.703125,,
26637,UNICEF: South Asia,2018,53414.71875,,
26637,UNICEF: South Asia,2019,55335.734375,,
26637,UNICEF: South Asia,2020,57403.75390625,,
26637,UNICEF: South Asia,2021,56397.76953125,,
26637,UNICEF: South Asia,2022,55452,,
26637,UNICEF: South Asia,2023,54643,,
26637,UNICEF: Sub-Saharan Africa,2006,106815.3828125,UIS_EST,
26637,UNICEF: Sub-Saharan Africa,2007,114357.6171875,UIS_EST,
26637,UNICEF: Sub-Saharan Africa,2008,125687.046875,UIS_EST,
26637,UNICEF: Sub-Saharan Africa,2009,125864.0625,UIS_EST,
26637,UNICEF: Sub-Saharan Africa,2010,140416.578125,UIS_EST,
26637,UNICEF: Sub-Saharan Africa,2011,152658.59375,UIS_EST,
26637,UNICEF: Sub-Saharan Africa,2012,144234.140625,UIS_EST,
26637,UNICEF: Sub-Saharan Africa,2013,154035.078125,UIS_EST,
26637,UNICEF: Sub-Saharan Africa,2014,162091.359375,UIS_EST,
26637,UNICEF: Sub-Saharan Africa,2015,169925.359375,UIS_EST,
26637,UNICEF: Sub-Saharan Africa,2016,163732.765625,UIS_EST,
26637,UNICEF: Sub-Saharan Africa,2017,166206.1875,UIS_EST,
26637,UNICEF: Sub-Saharan Africa,2018,170812.453125,UIS_EST,
26637,UNICEF: Sub-Saharan Africa,2019,174787.546875,UIS_EST,
26637,UNICEF: Sub-Saharan Africa,2020,170997.625,UIS_EST,
26637,UNICEF: Sub-Saharan Africa,2021,171967.703125,UIS_EST,
26637,UNICEF: Sub-Saharan Africa,2022,166927.203125,UIS_EST,
26637,UNICEF: Sub-Saharan Africa,2023,188098.5,UIS_EST,
26637,UNICEF: West and Central Africa,2007,28369.76171875,UIS_EST,
26637,UNICEF: West and Central Africa,2008,33607.5234375,UIS_EST,
26637,UNICEF: West and Central Africa,2009,35970.1171875,UIS_EST,
26637,UNICEF: West and Central Africa,2010,44457.21484375,UIS_EST,
26637,UNICEF: West and Central Africa,2011,51638.14453125,UIS_EST,
26637,UNICEF: West and Central Africa,2012,70515.515625,UIS_EST,
26637,UNICEF: West and Central Africa,2013,79041.546875,UIS_EST,
26637,UNICEF: West and Central Africa,2014,85447.0859375,UIS_EST,
26637,UNICEF: West and Central Africa,2015,93160.6171875,UIS_EST,
26637,UNICEF: West and Central Africa,2016,85355.234375,UIS_EST,
26637,UNICEF: West and Central Africa,2017,85970.359375,UIS_EST,
26637,UNICEF: West and Central Africa,2018,91629.1796875,UIS_EST,
26637,UNICEF: West and Central Africa,2019,94511.9921875,UIS_EST,
26637,UNICEF: West and Central Africa,2020,95574.3125,UIS_EST,
26637,UNICEF: West and Central Africa,2021,97513.796875,UIS_EST,
26637,UNICEF: West and Central Africa,2022,94482,UIS_EST,
26637,UNICEF: West and Central Africa,2023,102963,UIS_EST,
26637,UNICEF: Western Balkans,2006,13130.857421875,UIS_EST,
26637,UNICEF: Western Balkans,2007,13970.2861328125,UIS_EST,
26637,UNICEF: Western Balkans,2008,18837.71484375,UIS_EST,
26637,UNICEF: Western Balkans,2009,18222.142578125,UIS_EST,
26637,UNICEF: Western Balkans,2010,17604.572265625,UIS_EST,
26637,UNICEF: Western Balkans,2011,16671,,
26637,UNICEF: Western Balkans,2012,18690,,
26637,UNICEF: Western Balkans,2013,19611.666015625,,
26637,UNICEF: Western Balkans,2014,20829.333984375,,
26637,UNICEF: Western Balkans,2015,22301,,
26637,UNICEF: Western Balkans,2016,23071.166015625,,
26637,UNICEF: Western Balkans,2017,23791.333984375,,
26637,UNICEF: Western Balkans,2018,23509,,
26637,UNICEF: Western Balkans,2019,23025,,
26637,UNICEF: Western Balkans,2020,21931,,
26637,UNICEF: Western Balkans,2021,22638,,
26637,UNICEF: Western Balkans,2022,23517,,
26637,UNICEF: Western Balkans,2023,25690,,
26637,UNICEF: Western Europe,2000,847192.3125,,
26637,UNICEF: Western Europe,2001,879824.0625,,
26637,UNICEF: Western Europe,2002,914301.875,,
26637,UNICEF: Western Europe,2003,1041954.125,,
26637,UNICEF: Western Europe,2004,1053372.25,,
26637,UNICEF: Western Europe,2005,1089519.875,,
26637,UNICEF: Western Europe,2006,1137993.5,,
26637,UNICEF: Western Europe,2007,1204729.375,,
26637,UNICEF: Western Europe,2008,1214695.125,,
26637,UNICEF: Western Europe,2009,1288184.875,,
26637,UNICEF: Western Europe,2010,1374257.25,,
26637,UNICEF: Western Europe,2011,1472764.5,,
26637,UNICEF: Western Europe,2012,1490519.75,,
26637,UNICEF: Western Europe,2013,1479233.25,,
26637,UNICEF: Western Europe,2014,1535180,,
26637,UNICEF: Western Europe,2015,1599024.625,,
26637,UNICEF: Western Europe,2016,1661992.5,,
26637,UNICEF: Western Europe,2017,1731045.875,,
26637,UNICEF: Western Europe,2018,1819359.25,,
26637,UNICEF: Western Europe,2019,1875807.375,,
26637,UNICEF: Western Europe,2020,2031863.625,,
26637,UNICEF: Western Europe,2021,2141570.5,,
26637,UNICEF: Western Europe,2022,2331941,,
26637,UNICEF: Western Europe,2023,2492182,,
26637,UNICEF: World,2000,2100569.5,UIS_EST,
26637,UNICEF: World,2001,2239229.25,UIS_EST,
26637,UNICEF: World,2002,2454455,UIS_EST,
26637,UNICEF: World,2003,2628534.75,UIS_EST,
26637,UNICEF: World,2004,2656529,UIS_EST,
26637,UNICEF: World,2005,2784696.25,,
26637,UNICEF: World,2006,2871954.75,,
26637,UNICEF: World,2007,3076421,UIS_EST,
26637,UNICEF: World,2008,3299705.5,UIS_EST,
26637,UNICEF: World,2009,3517806.5,UIS_EST,
26637,UNICEF: World,2010,3763483.25,UIS_EST,
26637,UNICEF: World,2011,3974605.5,,
26637,UNICEF: World,2012,4060265,,
26637,UNICEF: World,2013,4250675,,
26637,UNICEF: World,2014,4530819,,
26637,UNICEF: World,2015,4835374.5,,
26637,UNICEF: World,2016,5165807.5,,
26637,UNICEF: World,2017,5427671.5,,
26637,UNICEF: World,2018,5706034,,
26637,UNICEF: World,2019,6045044,,
26637,UNICEF: World,2020,6502962.5,,
26637,UNICEF: World,2021,6370700,,
26637,UNICEF: World,2022,6786925.5,,
26637,UNICEF: World,2023,7189157.5,,
26637,URY,2020,3654,,
26637,URY,2021,4554,,
26637,URY,2022,4428,,
26637,URY,2023,4207,,
26637,USA,2005,590158,,
26637,USA,2013,784427,,
26637,USA,2014,842384,,
26637,USA,2015,907251,,
26637,USA,2016,971417,,
26637,USA,2017,984897.625,,
26637,USA,2018,987313.625,,
26637,USA,2020,957475.1875,,
26637,USA,2021,833204,,
26637,USA,2023,956923.125,,
26637,UZB,2006,148,,
26637,UZB,2007,248,,
26637,UZB,2008,312,,
26637,UZB,2009,381,,
26637,UZB,2010,433,,
26637,UZB,2011,378,,
26637,UZB,2012,474,,
26637,UZB,2013,573,,
26637,UZB,2014,684,,
26637,UZB,2015,762,,
26637,UZB,2016,724,,
26637,UZB,2017,603,,
26637,UZB,2018,700,,
26637,UZB,2021,4219,,
26637,UZB,2022,5503,,
26637,UZB,2023,4935,,
26637,UZB,2024,10819,,
26637,VEN,2002,209,,
26637,VEN,2004,2472,,
26637,VEN,2008,1913,,
26637,VGB,2009,247,,
26637,VGB,2016,140,,
26637,VGB,2020,157,,
26637,VIR,2007,0,,NIL
26637,VNM,2000,622,,
26637,VNM,2001,661,,
26637,VNM,2002,936,,
26637,VNM,2003,1048,,
26637,VNM,2005,2053,,
26637,VNM,2007,3230,,
26637,VNM,2008,3362,,
26637,VNM,2009,4207,,
26637,VNM,2010,3260,,
26637,VNM,2011,3717,,
26637,VNM,2012,3996,,
26637,VNM,2013,3608,,
26637,VNM,2014,2540,,
26637,VNM,2015,2874,,
26637,VNM,2016,5624,,
26637,VNM,2017,4162,,
26637,VNM,2019,7250,,
26637,VNM,2020,8646,,
26637,VNM,2021,8370,,
26637,VNM,2022,7760,,
26637,WB: Africa Eastern and Southern,2000,71916.25,UIS_EST,
26637,WB: Africa Eastern and Southern,2001,66307.5,UIS_EST,
26637,WB: Africa Eastern and Southern,2002,73280.6171875,UIS_EST,
26637,WB: Africa Eastern and Southern,2003,76663.4765625,UIS_EST,
26637,WB: Africa Eastern and Southern,2004,77683.09375,UIS_EST,
26637,WB: Africa Eastern and Southern,2005,76933.5,UIS_EST,
26637,WB: Africa Eastern and Southern,2006,80126.1875,UIS_EST,
26637,WB: Africa Eastern and Southern,2007,86901.8515625,UIS_EST,
26637,WB: Africa Eastern and Southern,2008,92993.5234375,UIS_EST,
26637,WB: Africa Eastern and Southern,2009,91250.609375,UIS_EST,
26637,WB: Africa Eastern and Southern,2010,97758.6953125,UIS_EST,
26637,WB: Africa Eastern and Southern,2011,103262.4453125,UIS_EST,
26637,WB: Africa Eastern and Southern,2012,77446.6328125,UIS_EST,
26637,WB: Africa Eastern and Southern,2013,80207.5390625,UIS_EST,
26637,WB: Africa Eastern and Southern,2014,80799.2734375,UIS_EST,
26637,WB: Africa Eastern and Southern,2015,79860.734375,UIS_EST,
26637,WB: Africa Eastern and Southern,2016,80414.53125,UIS_EST,
26637,WB: Africa Eastern and Southern,2017,82380.3203125,UIS_EST,
26637,WB: Africa Eastern and Southern,2018,81435.28125,UIS_EST,
26637,WB: Africa Eastern and Southern,2019,82635.046875,UIS_EST,
26637,WB: Africa Eastern and Southern,2020,77890.3046875,UIS_EST,
26637,WB: Africa Eastern and Southern,2021,76920.8984375,UIS_EST,
26637,WB: Africa Western and Central,2008,32693.5234375,UIS_EST,
26637,WB: Africa Western and Central,2009,34613.453125,UIS_EST,
26637,WB: Africa Western and Central,2010,42657.8828125,UIS_EST,
26637,WB: Africa Western and Central,2011,49396.14453125,UIS_EST,
26637,WB: Africa Western and Central,2012,66787.515625,UIS_EST,
26637,WB: Africa Western and Central,2013,73827.546875,UIS_EST,
26637,WB: Africa Western and Central,2014,81292.0859375,UIS_EST,
26637,WB: Africa Western and Central,2015,90064.6171875,UIS_EST,
26637,WB: Africa Western and Central,2016,83318.234375,UIS_EST,
26637,WB: Africa Western and Central,2017,83825.859375,UIS_EST,
26637,WB: Africa Western and Central,2018,89377.1796875,UIS_EST,
26637,WB: Africa Western and Central,2019,92152.4921875,UIS_EST,
26637,WB: Africa Western and Central,2020,93107.3125,UIS_EST,
26637,WB: Africa Western and Central,2021,95046.796875,UIS_EST,
26637,WB: Africa Western and Central,2022,92015,UIS_EST,
26637,WB: Africa Western and Central,2023,100496,UIS_EST,
26637,WB: Arab World,2002,152915.328125,UIS_EST,
26637,WB: Arab World,2003,154411.75,UIS_EST,
26637,WB: Arab World,2004,155580.578125,,
26637,WB: Arab World,2005,156637.671875,,
26637,WB: Arab World,2006,165571.75,,
26637,WB: Arab World,2007,179668.703125,,
26637,WB: Arab World,2008,196545.5,UIS_EST,
26637,WB: Arab World,2009,214059.796875,UIS_EST,
26637,WB: Arab World,2010,231751.078125,,
26637,WB: Arab World,2011,241657.046875,UIS_EST,
26637,WB: Arab World,2012,256800.5,UIS_EST,
26637,WB: Arab World,2013,301399.78125,,
26637,WB: Arab World,2014,346018.09375,,
26637,WB: Arab World,2015,383822.5,UIS_EST,
26637,WB: Arab World,2016,422602.34375,,
26637,WB: Arab World,2017,438114.65625,UIS_EST,
26637,WB: Arab World,2018,461944.5,UIS_EST,
26637,WB: Arab World,2019,463655,UIS_EST,
26637,WB: Arab World,2020,463582,,
26637,WB: Arab World,2021,488366,UIS_EST,
26637,WB: Arab World,2022,529318.5,,
26637,WB: Arab World,2023,575855,,
26637,WB: Caribbean small states,2000,7151,UIS_EST,
26637,WB: Caribbean small states,2001,7396.10546875,UIS_EST,
26637,WB: Caribbean small states,2002,7756.376953125,UIS_EST,
26637,WB: Caribbean small states,2003,7974.64892578125,UIS_EST,
26637,WB: Caribbean small states,2004,8192.9208984375,UIS_EST,
26637,WB: Caribbean small states,2005,8665.693359375,UIS_EST,
26637,WB: Caribbean small states,2006,9090.96484375,UIS_EST,
26637,WB: Caribbean small states,2007,9470.7373046875,UIS_EST,
26637,WB: Caribbean small states,2008,10252.341796875,UIS_EST,
26637,WB: Caribbean small states,2009,11282.2802734375,UIS_EST,
26637,WB: Caribbean small states,2010,12798.2197265625,UIS_EST,
26637,WB: Caribbean small states,2011,13800.158203125,UIS_EST,
26637,WB: Caribbean small states,2012,15025.0966796875,UIS_EST,
26637,WB: Caribbean small states,2013,16178.03515625,UIS_EST,
26637,WB: Caribbean small states,2014,17532.974609375,UIS_EST,
26637,WB: Caribbean small states,2015,18106.578125,UIS_EST,
26637,WB: Caribbean small states,2016,18676.68359375,UIS_EST,
26637,WB: Caribbean small states,2017,18995.7890625,UIS_EST,
26637,WB: Caribbean small states,2018,20437.89453125,UIS_EST,
26637,WB: Caribbean small states,2019,20924,UIS_EST,
26637,WB: Caribbean small states,2020,20738.333984375,UIS_EST,
26637,WB: Central Europe and the Baltics,2000,53526.5,,
26637,WB: Central Europe and the Baltics,2001,59874,,
26637,WB: Central Europe and the Baltics,2002,55217,,
26637,WB: Central Europe and the Baltics,2003,57546,,
26637,WB: Central Europe and the Baltics,2004,63175.5,,
26637,WB: Central Europe and the Baltics,2005,71419,,
26637,WB: Central Europe and the Baltics,2006,75154,,
26637,WB: Central Europe and the Baltics,2007,81981,,
26637,WB: Central Europe and the Baltics,2008,98205,,
26637,WB: Central Europe and the Baltics,2009,96450,,
26637,WB: Central Europe and the Baltics,2010,109154,,
26637,WB: Central Europe and the Baltics,2011,119464,,
26637,WB: Central Europe and the Baltics,2012,128618,,
26637,WB: Central Europe and the Baltics,2013,144296,,
26637,WB: Central Europe and the Baltics,2014,159249.390625,,
26637,WB: Central Europe and the Baltics,2015,169467,,
26637,WB: Central Europe and the Baltics,2016,190606,,
26637,WB: Central Europe and the Baltics,2017,212554.5,,
26637,WB: Central Europe and the Baltics,2018,214006,,
26637,WB: Central Europe and the Baltics,2019,226977,,
26637,WB: Central Europe and the Baltics,2020,245639,,
26637,WB: Central Europe and the Baltics,2021,265290,,
26637,WB: Central Europe and the Baltics,2022,293505,,
26637,WB: Central Europe and the Baltics,2023,304797,,
26637,WB: Early-demographic dividend,2000,190478.25,UIS_EST,
26637,WB: Early-demographic dividend,2001,191507.171875,UIS_EST,
26637,WB: Early-demographic dividend,2002,210045.453125,UIS_EST,
26637,WB: Early-demographic dividend,2003,221601.578125,,
26637,WB: Early-demographic dividend,2004,230520.140625,,
26637,WB: Early-demographic dividend,2005,242572.953125,,
26637,WB: Early-demographic dividend,2006,260297.046875,,
26637,WB: Early-demographic dividend,2007,282938.0625,UIS_EST,
26637,WB: Early-demographic dividend,2008,309399.375,UIS_EST,
26637,WB: Early-demographic dividend,2009,329966.0625,UIS_EST,
26637,WB: Early-demographic dividend,2010,367085.46875,UIS_EST,
26637,WB: Early-demographic dividend,2011,396821.84375,UIS_EST,
26637,WB: Early-demographic dividend,2012,402466.9375,,
26637,WB: Early-demographic dividend,2013,456976.90625,,
26637,WB: Early-demographic dividend,2014,489518.46875,,
26637,WB: Early-demographic dividend,2015,539397.125,,
26637,WB: Early-demographic dividend,2016,588921.25,,
26637,WB: Early-demographic dividend,2017,628118.875,,
26637,WB: Early-demographic dividend,2018,642297.3125,,
26637,WB: Early-demographic dividend,2019,696310.375,,
26637,WB: Early-demographic dividend,2020,737189.0625,,
26637,WB: Early-demographic dividend,2021,798770.625,,
26637,WB: Early-demographic dividend,2022,903229.75,,
26637,WB: Early-demographic dividend,2023,911710.125,UIS_EST,
26637,WB: East Asia & Pacific,2000,298109.28125,UIS_EST,
26637,WB: East Asia & Pacific,2001,319846.5,UIS_EST,
26637,WB: East Asia & Pacific,2002,411263.25,UIS_EST,
